1572264916.9075038,0.3,0.3
1572264917.4095404,0.135,0.3
1572264917.9117668,0.3,0.3
1572264918.4138145,0.0,0.3
1572264918.9161224,0.0,0.3
1572264919.4181,0.135,0.3
1572264919.9202173,0.135,0.3
1572264920.4219155,0.3,0.3
1572264920.9233825,0.3,0.3
1572264921.4248607,0.0375,0.3
1572264921.926355,0.135,0.3
1572264922.4278183,0.135,0.3
1572264922.9292922,0.135,0.3
1572264923.4308362,0.3,0.3
1572264923.9323418,0.135,0.3
1572264924.4339585,0.135,0.3
1572264924.9356418,0.3,0.18
1572264925.4376638,0.3,0.3
1572264925.9392083,0.135,0.3
1572264926.4407022,0.3,0.3
1572264926.9424214,0.3,0.3
1572264927.444638,0.3,0.3
1572264927.9473748,0.3,0.3
1572264928.4493933,0.135,0.3
1572264928.9516141,0.3,0.3
1572264929.4532273,0.3,0.3
1572264929.954842,0.135,0.3
1572264930.4564476,0.3,0.3
1572264930.9580085,0.135,0.3
1572264931.459543,0.0375,0.3
1572264931.9612231,0.3,0.3
1572264932.4627876,0.0,0.3
1572264932.9644067,0.0,0.3
1572264933.4661224,0.0375,0.3
1572264933.9681141,0.3,0.3
1572264934.4712152,0.0375,0.3
1572264934.973516,0.3,0.3
1572264935.4759767,0.0375,0.3
1572264935.9781246,0.0375,0.3
1572264936.4799435,0.3,0.3
1572264936.981605,0.0375,0.3
1572264937.4830685,0.135,0.3
1572264937.9846237,0.3,0.3
1572264938.4861426,0.3,0.3
1572264938.9876807,0.18,0.3
1572264939.489161,0.3,0.3
1572264939.9908345,0.3,0.3
1572264940.4925659,0.18,0.3
1572264940.9941437,0.3,0.3
1572264941.496219,0.3,0.3
1572264941.998058,0.3,0.3
1572264942.499703,0.18,0.3
